Make,Model,Year,Transmission,FuelType,EngineCapacity,Mileage,Price
Mitsubishi,4DR,1977,Manual,Diesel,2800,63000,"
1950000"
Mitsubishi,L200,1987,Manual,Diesel,2400,150000,1225000
Mitsubishi,L200,1991,Manual,Diesel,2500,185000,1875000
Mitsubishi,L200,1996,Manual,Diesel,2500,185000,1975000
Mitsubishi,L200,1999,Manual,Diesel,2800,150000,2300000
Mitsubishi,L200,1994,Manual,Diesel,2500,496500,2350000
Mitsubishi,L200,2000,Manual,Diesel,2500,120000,2400000
Mitsubishi,L200,1997,Manual,Diesel,2475,247000,2600000
Mitsubishi,L200,1997,Manual,Diesel,2500,310000,2650000
Mitsubishi,L200,1997,Manual,Diesel,2800,227000,2750000
Mitsubishi,L200,1999,Manual,Diesel,2400,210000,2825000
Mitsubishi,L200,1997,Manual,Diesel,2800,250000,2850000
Mitsubishi,L200,2008,Automatic,Diesel,2000,67000,2950000
Mitsubishi,L200,2007,Manual,Diesel,2500,164000,2995000
Mitsubishi,L200,2001,Manual,Diesel,2600,310000,3225000
Mitsubishi,L200,1997,Manual,Diesel,2477,432000,3250000
Mitsubishi,L200,2007,Manual,Diesel,2450,155000,3250000
Mitsubishi,L200,2003,Manual,Petrol,2500,145000,3250000
Mitsubishi,L200,2003,Manual,Diesel,2500,187000,3300000
Mitsubishi,L200,2012,Manual,Diesel,2500,232000,3900000
Mitsubishi,L200,2007,Manual,Diesel,2500,175000,3950000
Mitsubishi,L200,2007,Manual,Diesel,2500,126000,4050000
Mitsubishi,L200,2007,Manual,Diesel,2477,185000,4075000
Mitsubishi,L200,2008,Manual,Diesel,2500,256000,4100000
Mitsubishi,L200,2006,Manual,Diesel,2500,132500,4150000
Mitsubishi,L200,2008,Manual,Diesel,2400,181000,4200000
Mitsubishi,L200,2007,Manual,Diesel,2500,160000,4300000
Mitsubishi,L200,2007,Automatic,Diesel,2500,114000,4390000
Mitsubishi,L200,2007,Automatic,Diesel,2500,128000,4450000
Mitsubishi,L200,2008,Manual,Diesel,2500,140000,4575000
Mitsubishi,L200,2007,Automatic,Diesel,2500,260000,4575000
Mitsubishi,L200,2007,Manual,Diesel,2500,130000,4590000
Mitsubishi,L200,2007,Automatic,Diesel,2500,151600,4600000
Mitsubishi,L200,2011,Manual,Diesel,2835,198936,4700000
Mitsubishi,L200,2012,Manual,Diesel,2500,230000,4750000
Mitsubishi,L200,2011,Manual,Diesel,2500,325420,4800000
Mitsubishi,L200,2008,Automatic,Diesel,2500,134000,4800000
Mitsubishi,L200,2008,Manual,Diesel,2477,163266,4950000
Mitsubishi,L200,2008,Automatic,Diesel,2500,148000,4975000
Mitsubishi,L200,2011,Manual,Diesel,2477,215420,5350000
Mitsubishi,L200,2011,Manual,Diesel,2800,125500,5600000
Mitsubishi,L200,2014,Manual,Diesel,2500,134000,6150000
Mitsubishi,L200,2015,Manual,Diesel,2700,54000,6275000
Mitsubishi,L200,2015,Manual,Diesel,2500,53000,6290000
Mitsubishi,L200,2015,Manual,Diesel,2500,53000,6350000
Mitsubishi,L200,2014,Manual,Diesel,2500,132000,6650000
Mitsubishi,L200,2017,Automatic,Diesel,2500,78500,7525000
Mitsubishi,L200,2017,Manual,Diesel,2400,3000,8350000
Mitsubishi,L200,2017,Manual,Diesel,2400,3600,8700000
Mitsubishi,L200,1989,Manual,Diesel,2500,412000,"
1985000"
Mitsubishi,L200,2018,Automatic,Diesel,2200,9000,"
14000000"
Mitsubishi,L200,2008,Manual,Diesel,3000,280000,"
5800000"
Mitsubishi,L200,1995,Manual,Diesel,2500,378000,"
2785000"
Mitsubishi,L200,1999,Manual,Diesel,2500,250000,"
3550000"
Mitsubishi,L200,2020,Automatic,Diesel,2400,10800,"
14850000"
Mitsubishi,L200,1991,Manual,Diesel,2400,56000,"
2850000"
Mitsubishi,L200,2008,Manual,Diesel,2500,88000,"
5800000"
Mitsubishi,L200,2007,Manual,Diesel,2500,194931,"
5500000"
Mitsubishi,L200,1993,Manual,Diesel,2500,264000,"
2600000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,158000,160000
Mitsubishi,Lancer,1977,Manual,Petrol,1400,158000,165000
Mitsubishi,Lancer,1989,Manual,Petrol,1400,175000,175000
Mitsubishi,Lancer,1980,Manual,Petrol,1410,57742,195000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,28888,195000
Mitsubishi,Lancer,1989,Manual,Petrol,1200,100000,225000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,50000,240000
Mitsubishi,Lancer,1974,Manual,Petrol,1200,174584,245000
Mitsubishi,Lancer,1977,Manual,Petrol,1400,200000,250000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,100000,250000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,100000,260000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,100000,265000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,260000,275000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,75000,275000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,1000,280000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,320000,280000
Mitsubishi,Lancer,1983,Manual,Petrol,1500,185236,285000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,150000,285000
Mitsubishi,Lancer,1980,Manual,Petrol,1200,21922,290000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,100000,300000
Mitsubishi,Lancer,1976,Manual,Petrol,1400,150000,310000
Mitsubishi,Lancer,1976,Manual,Petrol,1200,150000,310000
Mitsubishi,Lancer,1983,Manual,Petrol,1500,234500,310000
Mitsubishi,Lancer,1975,Manual,Petrol,1400,100000,320000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,130000,320000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,136000,320000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,656970,320000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,42000,325000
Mitsubishi,Lancer,1982,Manual,Petrol,1400,100000,325000
Mitsubishi,Lancer,1974,Manual,Petrol,1400,100000,330000
Mitsubishi,Lancer,1984,Manual,Petrol,1200,105000,350000
Mitsubishi,Lancer,1972,Manual,Petrol,1400,150000,350000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,750000,350000
Mitsubishi,Lancer,1979,Manual,Petrol,1200,75000,350000
Mitsubishi,Lancer,1977,Manual,Petrol,1460,100000,360000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,100000,360000
Mitsubishi,Lancer,1977,Manual,Petrol,1200,57659,365000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,12345,375000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,335000,375000
Mitsubishi,Lancer,1979,Manual,Petrol,1500,120000,375000
Mitsubishi,Lancer,1980,Manual,Petrol,1300,250000,375000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,185000,375000
Mitsubishi,Lancer,1994,Manual,Petrol,1300,142888,384000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,47500,385000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,127883,385000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,2580,390000
Mitsubishi,Lancer,1986,Manual,Petrol,1200,208107,390000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,200000,395000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,80000,400000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,340000,400000
Mitsubishi,Lancer,1976,Manual,Petrol,1238,372976,400000
Mitsubishi,Lancer,1980,Manual,Petrol,10000,22755,400000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,161580,410000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,79000,410000
Mitsubishi,Lancer,1976,Manual,Petrol,1500,150000,415000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,35000,420000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,164400,425000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,300000,425000
Mitsubishi,Lancer,1979,Manual,Petrol,1500,98600,425000
Mitsubishi,Lancer,1981,Manual,Petrol,1240,36000,450000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,79894,450000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,100000,450000
Mitsubishi,Lancer,1982,Manual,Petrol,1400,100000,450000
Mitsubishi,Lancer,1978,Manual,Petrol,1410,750000,450000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,50000,450000
Mitsubishi,Lancer,1979,Manual,Petrol,1800,300000,450000
Mitsubishi,Lancer,1980,Manual,Petrol,1240,12787,450000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,79800,450000
Mitsubishi,Lancer,1977,Manual,Petrol,1400,400000,470000
Mitsubishi,Lancer,1985,Manual,Petrol,1400,356000,475000
Mitsubishi,Lancer,1983,Manual,Petrol,1500,100000,475000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,83000,475000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,100000,475000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,35000,475000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,175444,475000
Mitsubishi,Lancer,1987,Manual,Petrol,1400,80000,475000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,178000,490000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,100000,490000
Mitsubishi,Lancer,1983,Manual,Petrol,1450,111768,490000
Mitsubishi,Lancer,1986,Manual,Petrol,1500,111000,490000
Mitsubishi,Lancer,1991,Manual,Petrol,1500,200000,495000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,215422,495000
Mitsubishi,Lancer,1981,Manual,Petrol,1200,99046,495000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,100000,495000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,90000,495000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,190300,500000
Mitsubishi,Lancer,1983,Manual,Petrol,1300,250000,500000
Mitsubishi,Lancer,1989,Manual,Petrol,1300,180000,500000
Mitsubishi,Lancer,1980,Manual,Diesel,1400,100000,500000
Mitsubishi,Lancer,1984,Manual,Petrol,1300,148920,500000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,235000,500000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,979740,500000
Mitsubishi,Lancer,1983,Manual,Petrol,1200,19999,510000
Mitsubishi,Lancer,1987,Manual,Petrol,1500,122236,520000
Mitsubishi,Lancer,1983,Manual,Petrol,1500,500000,525000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,12980,525000
Mitsubishi,Lancer,1986,Manual,Petrol,1500,120000,525000
Mitsubishi,Lancer,1982,Manual,Petrol,1200,10000,530000
Mitsubishi,Lancer,1982,Manual,Petrol,1400,300000,530000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,100000,530000
Mitsubishi,Lancer,1983,Manual,Petrol,1500,13000,535000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,45426,540000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,200000,545000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,258442,550000
Mitsubishi,Lancer,1978,Manual,Petrol,1200,300000,550000
Mitsubishi,Lancer,1986,Manual,Petrol,1400,50000,550000
Mitsubishi,Lancer,1986,Manual,Petrol,1800,180000,550000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,500000,570000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,160000,575000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,95000,575000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,79000,575000
Mitsubishi,Lancer,1982,Manual,Petrol,1400,75000,575000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,150000,585000
Mitsubishi,Lancer,1988,Manual,Petrol,1500,198563,585000
Mitsubishi,Lancer,1989,Manual,Petrol,1300,1,590000
Mitsubishi,Lancer,1988,Manual,Petrol,1500,198653,590000
Mitsubishi,Lancer,1984,Manual,Petrol,1440,86000,595000
Mitsubishi,Lancer,1990,Manual,Petrol,1300,197000,595000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,10000,600000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,201900,600000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,12580,610000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,829000,610000
Mitsubishi,Lancer,1978,Manual,Petrol,1400,98000,615000
Mitsubishi,Lancer,1984,Manual,Petrol,1500,200000,620000
Mitsubishi,Lancer,1980,Manual,Petrol,1500,250000,625000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,180000,625000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,326000,625000
Mitsubishi,Lancer,1987,Manual,Petrol,1500,201299,650000
Mitsubishi,Lancer,1978,Manual,Petrol,1240,240000,650000
Mitsubishi,Lancer,1985,Manual,Petrol,1400,216000,650000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,190000,670000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,85000,675000
Mitsubishi,Lancer,1981,Manual,Petrol,1490,275000,675000
Mitsubishi,Lancer,1988,Manual,Petrol,1500,311958,675000
Mitsubishi,Lancer,1989,Manual,Petrol,1500,350000,675000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,275000,680000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,207000,685000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,69000,690000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,34139,690000
Mitsubishi,Lancer,1989,Manual,Petrol,1500,150000,690000
Mitsubishi,Lancer,1987,Manual,Petrol,1500,198655,695000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,214555,715000
Mitsubishi,Lancer,1982,Manual,Petrol,1400,100000,720000
Mitsubishi,Lancer,1986,Manual,Petrol,1300,300000,725000
Mitsubishi,Lancer,1986,Manual,Petrol,1290,341538,725000
Mitsubishi,Lancer,1985,Manual,Petrol,1400,175000,725000
Mitsubishi,Lancer,1989,Manual,Diesel,1850,292000,750000
Mitsubishi,Lancer,1985,Manual,Petrol,1200,71560,750000
Mitsubishi,Lancer,1982,Manual,Petrol,1800,150000,750000
Mitsubishi,Lancer,1989,Manual,Petrol,1500,198856,765000
Mitsubishi,Lancer,1981,Manual,Petrol,1400,74536,775000
Mitsubishi,Lancer,1991,Manual,Petrol,1500,10000,820000
Mitsubishi,Lancer,1985,Manual,Petrol,1500,30000,850000
Mitsubishi,Lancer,1990,Manual,Petrol,1500,232450,875000
Mitsubishi,Lancer,1985,Manual,Petrol,1410,53000,890000
Mitsubishi,Lancer,1995,Manual,Petrol,1300,184000,920000
Mitsubishi,Lancer,1989,Manual,Petrol,1500,50000,925000
Mitsubishi,Lancer,1979,Manual,Petrol,1400,320000,975000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,100000,975000
Mitsubishi,Lancer,1983,Manual,Petrol,1400,75725,975000
Mitsubishi,Lancer,1981,Manual,Petrol,1500,205000,980000
Mitsubishi,Lancer,1994,Manual,Petrol,1300,165423,1035000
Mitsubishi,Lancer,1992,Manual,Petrol,1500,158000,1050000
Mitsubishi,Lancer,1983,Manual,Petrol,1300,176000,1075000
Mitsubishi,Lancer,1998,Manual,Petrol,1500,140000,1090000
Mitsubishi,Lancer,1994,Manual,Petrol,1500,112395,1090000
Mitsubishi,Lancer,1998,Manual,Petrol,1500,160000,1095000
Mitsubishi,Lancer,1995,Manual,Petrol,1300,197000,1095000
Mitsubishi,Lancer,1992,Manual,Diesel,1800,250000,1100000
Mitsubishi,Lancer,1990,Manual,Petrol,1300,223478,1175000
Mitsubishi,Lancer,1995,Manual,Petrol,1300,156300,1185000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,148000,1250000
Mitsubishi,Lancer,1995,Manual,Petrol,1300,100000,1275000
Mitsubishi,Lancer,1994,Manual,Petrol,1500,119000,1275000
Mitsubishi,Lancer,1994,Manual,Petrol,1500,165000,1275000
Mitsubishi,Lancer,1995,Manual,Petrol,1300,168000,1285000
Mitsubishi,Lancer,1993,Manual,Diesel,2000,71000,1365000
Mitsubishi,Lancer,1994,Manual,Diesel,2000,168417,1450000
Mitsubishi,Lancer,1999,Manual,Petrol,1298,120000,1550000
Mitsubishi,Lancer,1995,Automatic,Petrol,1490,174000,1550000
Mitsubishi,Lancer,1999,Manual,Petrol,1300,150000,1625000
Mitsubishi,Lancer,1997,Automatic,Petrol,1500,125000,1650000
Mitsubishi,Lancer,1997,Manual,Petrol,1500,180000,1675000
Mitsubishi,Lancer,2002,Manual,Petrol,1500,167000,1675000
Mitsubishi,Lancer,1999,Manual,Petrol,1300,135000,1700000
Mitsubishi,Lancer,1997,Manual,Petrol,1300,190000,1700000
Mitsubishi,Lancer,2000,Manual,Petrol,1300,105000,1725000
Mitsubishi,Lancer,1997,Manual,Petrol,1500,124500,1750000
Mitsubishi,Lancer,2001,Manual,Petrol,1598,286000,1750000
Mitsubishi,Lancer,1999,Manual,Petrol,1300,164000,1775000
Mitsubishi,Lancer,1997,Manual,Petrol,1390,174200,1775000
Mitsubishi,Lancer,1998,Manual,Petrol,1495,140075,1795000
Mitsubishi,Lancer,1997,Manual,Petrol,1495,198698,1795000
Mitsubishi,Lancer,2001,Manual,Petrol,1500,230000,1800000
Mitsubishi,Lancer,1997,Manual,Petrol,1390,174000,1825000
Mitsubishi,Lancer,2000,Manual,Petrol,1300,200000,1850000
Mitsubishi,Lancer,2003,Manual,Petrol,1300,146000,1860000
Mitsubishi,Lancer,1999,Automatic,Petrol,1500,143000,1875000
Mitsubishi,Lancer,2002,Manual,Petrol,1300,148000,1875000
Mitsubishi,Lancer,2001,Automatic,Petrol,1300,93000,1875000
Mitsubishi,Lancer,1999,Manual,Petrol,1300,165000,1880000
Mitsubishi,Lancer,2000,Manual,Diesel,1468,41247,1895000
Mitsubishi,Lancer,2003,Manual,Petrol,1300,120000,1950000
Mitsubishi,Lancer,2001,Manual,Petrol,1600,207000,1950000
Mitsubishi,Lancer,2003,Manual,Petrol,1600,249000,1975000
Mitsubishi,Lancer,1999,Automatic,Petrol,1500,158000,1975000
Mitsubishi,Lancer,1999,Manual,Petrol,1300,195000,1990000
Mitsubishi,Lancer,1999,Automatic,Petrol,1300,165500,1990000
Mitsubishi,Lancer,2004,Manual,Petrol,1300,129800,1990000
Mitsubishi,Lancer,1996,Automatic,Petrol,1468,122564,1995000
Mitsubishi,Lancer,2000,Manual,Petrol,1300,300000,2025000
Mitsubishi,Lancer,2003,Manual,Petrol,1600,210000,2050000
Mitsubishi,Lancer,2003,Manual,Petrol,1600,130000,2050000
Mitsubishi,Lancer,2001,Automatic,Petrol,1500,165000,2075000
Mitsubishi,Lancer,2003,Automatic,Petrol,1300,130000,2080000
Mitsubishi,Lancer,2002,Automatic,Petrol,1300,135000,2100000
Mitsubishi,Lancer,2002,Manual,Petrol,1500,313000,2100000
Mitsubishi,Lancer,2000,Manual,Petrol,1300,166000,2100000
Mitsubishi,Lancer,2000,Manual,Petrol,1500,193000,2150000
Mitsubishi,Lancer,2003,Automatic,Petrol,1300,187000,2150000
Mitsubishi,Lancer,2004,Manual,Petrol,1600,79911,2150000
Mitsubishi,Lancer,1999,Automatic,Petrol,1500,144000,2150000
Mitsubishi,Lancer,2000,Manual,Petrol,1500,132589,2150000
Mitsubishi,Lancer,2001,Manual,Petrol,1584,331874,2190000
Mitsubishi,Lancer,2000,Automatic,Petrol,1600,148000,2225000
Mitsubishi,Lancer,2002,Manual,Petrol,1500,112000,2225000
Mitsubishi,Lancer,1997,Manual,Petrol,1500,115000,2225000
Mitsubishi,Lancer,2005,Manual,Petrol,1300,142000,2250000
Mitsubishi,Lancer,2003,Automatic,Petrol,1600,147000,2275000
Mitsubishi,Lancer,2002,Automatic,Petrol,1500,139000,2275000
Mitsubishi,Lancer,1999,Automatic,Petrol,1500,198000,2300000
Mitsubishi,Lancer,2001,Manual,Petrol,1600,240000,2350000
Mitsubishi,Lancer,2006,Manual,Petrol,1300,128000,2350000
Mitsubishi,Lancer,2001,Manual,Petrol,1600,140000,2350000
Mitsubishi,Lancer,2003,Manual,Petrol,1300,174376,2395000
Mitsubishi,Lancer,2001,Manual,Petrol,1500,173012,2465000
Mitsubishi,Lancer,2008,Automatic,Petrol,1300,107000,2475000
Mitsubishi,Lancer,1997,Manual,Petrol,2000,155000,2500000
Mitsubishi,Lancer,2008,Manual,Petrol,1300,106950,2525000
Mitsubishi,Lancer,2008,Manual,Petrol,1300,54000,2550000
Mitsubishi,Lancer,2006,Automatic,Petrol,1300,143300,2550000
Mitsubishi,Lancer,2010,Manual,Petrol,1300,124000,2550000
Mitsubishi,Lancer,2008,Automatic,Petrol,1300,99500,2625000
Mitsubishi,Lancer,2007,Automatic,Petrol,1300,59900,2625000
Mitsubishi,Lancer,2008,Manual,Petrol,1300,83480,2775000
Mitsubishi,Lancer,2008,Automatic,Petrol,1299,105772,2775000
Mitsubishi,Lancer,2007,Automatic,Petrol,1500,114555,2800000
Mitsubishi,Lancer,2011,Automatic,Petrol,1600,140000,2890000
Mitsubishi,Lancer,2010,Automatic,Petrol,1600,95000,2925000
Mitsubishi,Lancer,2011,Automatic,Petrol,1600,123000,2950000
Mitsubishi,Lancer,2011,Automatic,Petrol,1600,115000,2975000
Mitsubishi,Lancer,2008,Manual,Petrol,1500,200000,3000000
Mitsubishi,Lancer,2011,Automatic,Petrol,1299,137994,3190000
Mitsubishi,Lancer,2008,Automatic,Petrol,1500,180000,3200000
Mitsubishi,Lancer,2011,Automatic,Petrol,1600,120000,3250000
Mitsubishi,Lancer,2008,Automatic,Petrol,1500,152000,3600000
Mitsubishi,Lancer,2007,Manual,Petrol,1490,135624,3675000
Mitsubishi,Lancer,2007,Automatic,Petrol,1500,121354,3750000
Mitsubishi,Lancer,2008,Automatic,Petrol,1500,113000,3900000
Mitsubishi,Lancer,2008,Automatic,Petrol,1600,135000,3975000
Mitsubishi,Lancer,2008,Manual,Petrol,1500,120000,4200000
Mitsubishi,Lancer,2011,Automatic,Petrol,1590,81000,4300000
Mitsubishi,Lancer,2004,Manual,Petrol,2000,84000,4500000
Mitsubishi,Lancer,2006,Automatic,Petrol,1300,90000,"
3695000"
Mitsubishi,Lancer,1982,Manual,Petrol,1400,50000,"
825000"
Mitsubishi,Lancer,1981,Manual,Petrol,1400,500000,"
750000"
Mitsubishi,Lancer,2001,Manual,Petrol,1300,193000,"
3400000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,200000,"
730000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,180000,"
460000"
Mitsubishi,Lancer,1986,Manual,Petrol,1300,1258,"
595000"
Mitsubishi,Lancer,1982,Manual,Petrol,1400,265000,"
475000"
Mitsubishi,Lancer,1984,Manual,Petrol,1400,150500,"
695000"
Mitsubishi,Lancer,1982,Manual,Petrol,1400,209500,"
765000"
Mitsubishi,Lancer,1980,Manual,Petrol,160,188000,"
650000"
Mitsubishi,Lancer,1983,Manual,Petrol,1400,150000,"
355000"
Mitsubishi,Lancer,1983,Manual,Petrol,1400,330,"
395000"
Mitsubishi,Lancer,1981,Manual,Petrol,1400,100000,"
650000"
Mitsubishi,Lancer,1984,Manual,Petrol,1400,69807,"
900000"
Mitsubishi,Lancer,1983,Manual,Petrol,1400,90000,"
465000"
Mitsubishi,Lancer,1985,Manual,Petrol,1400,3000,"
950000"
Mitsubishi,Lancer,1984,Manual,Petrol,1410,240000,"
760000"
Mitsubishi,Lancer,1986,Manual,Petrol,1500,167854,"
690000"
Mitsubishi,Lancer,1984,Manual,Petrol,1400,28000,"
775000"
Mitsubishi,Lancer,1978,Manual,Petrol,1200,100000,"
240000"
Mitsubishi,Lancer,1979,Manual,Petrol,1400,140000,"
670000"
Mitsubishi,Lancer,2000,Automatic,Petrol,1500,177000,"
2800000"
Mitsubishi,Lancer,1983,Manual,Petrol,1410,250000,"
920000"
Mitsubishi,Lancer,1990,Manual,Petrol,1500,180000,"
1675000"
Mitsubishi,Lancer,1985,Manual,Petrol,1300,200000,"
590000"
Mitsubishi,Lancer,1981,Manual,Petrol,1400,100000,"
750000"
Mitsubishi,Lancer,2009,Automatic,Petrol,1500,100000,"
4100000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,115745,"
860000"
Mitsubishi,Lancer,1982,Manual,Diesel,1800,70000,"
975000"
Mitsubishi,Lancer,1981,Manual,Petrol,1300,85000,"
400000"
Mitsubishi,Lancer,1989,Manual,Petrol,1500,176000,"
770000"
Mitsubishi,Lancer,1985,Manual,Petrol,1400,703200,"
475000"
Mitsubishi,Lancer,1983,Manual,Petrol,1400,101457,"
780000"
Mitsubishi,Lancer,1977,Manual,Petrol,1200,35655,"
395000"
Mitsubishi,Lancer,1979,Manual,Petrol,1400,65750,"
420000"
Mitsubishi,Lancer,1985,Manual,Petrol,1400,100000,"
470000"
Mitsubishi,Lancer,1989,Manual,Petrol,1290,210000,"
750000"
Mitsubishi,Lancer,2000,Automatic,Petrol,1300,182000,"
2550000"
Mitsubishi,Lancer,1977,Manual,Petrol,1400,1000000,"
390000"
Mitsubishi,Lancer,1982,Manual,Petrol,1400,9200,"
830000"
Mitsubishi,Lancer,1987,Manual,Petrol,1460,20000,"
675000"
Mitsubishi,Lancer,1983,Manual,Petrol,1400,40000,"
825000"
Mitsubishi,Lancer,1982,Automatic,Petrol,1400,173000,"
340000"
Mitsubishi,Lancer,1983,Manual,Petrol,1200,251000,"
550000"
Mitsubishi,Lancer,1988,Manual,Petrol,1300,9000,"
850000"
Mitsubishi,Lancer,1979,Manual,Petrol,1200,500000,"
550000"
Mitsubishi,Lancer,1982,Automatic,Petrol,1400,17800,"
340000"
Mitsubishi,Lancer,1980,Manual,Petrol,1450,90000,"
890000"
Mitsubishi,Lancer,1982,Manual,Petrol,1500,200000,"
700000"
Mitsubishi,Lancer,1986,Manual,Petrol,1400,10000,"
475000"
Mitsubishi,Lancer,1978,Manual,Petrol,1200,40000,"
750000"
Mitsubishi,Lancer,1980,Manual,Diesel,1500,110000,"
550000"
Mitsubishi,Lancer,1986,Manual,Petrol,1500,247422,"
430000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,100000,"
580000"
Mitsubishi,Lancer,2008,Automatic,Petrol,1500,138000,"
4850000"
Mitsubishi,Lancer,1987,Manual,Petrol,1500,18500,"
685000"
Mitsubishi,Lancer,1983,Manual,Petrol,1200,264000,"
795000"
Mitsubishi,Lancer,1979,Manual,Petrol,1400,150000,"
250000"
Mitsubishi,Lancer,1980,Manual,Petrol,1400,256740,"
685000"
Mitsubishi,Lancer,1982,Manual,Petrol,1200,185000,"
390000"
Mitsubishi,Lancer,1978,Manual,Petrol,1400,120000,"
350000"
